SSID,Signal Strength (dBm),X Position,Y Position
USTH_Office12,-82.0,0.0,45.0
USTH_Student1,-70.0,0.0,45.0
USTH_Student2,-57.0,0.0,45.0
USTH_Student3,-71.0,0.0,45.0
USTH_Student4,-80.0,0.0,45.0
USTH_Student5,-74.0,0.0,45.0
USTH_Student6,-80.0,0.0,45.0
USTH_Student7,-80.0,0.0,45.0
USTH_Student8,-80.0,0.0,45.0
USTH_Student9,-76.0,0.0,45.0
USTH_Student10,-69.0,0.0,45.0
ICTLab,-80.0,0.0,46.0
ICTLab 5GHz,-57.0,0.0,46.0
ICTLab Guests,-81.0,0.0,46.0
ICTLab Students,-70.0,0.0,46.0
USTH-Rector Board,-81.0,0.0,46.0
USTH_Guest1,-72.0,0.0,46.0
USTH_Guest2,-74.0,0.0,46.0
USTH_Guest3,-69.0,0.0,46.0
USTH_Guest4,-79.0,0.0,46.0
USTH_Guest5,-83.0,0.0,46.0
USTH_Guest6,-76.0,0.0,46.0
USTH_Guest7,-79.0,0.0,46.0
USTH_Guest8,-80.0,0.0,46.0
USTH_Guest9,-82.0,0.0,46.0
USTH_Guest10,-73.0,0.0,46.0
USTH_MGMT1,-74.0,0.0,46.0
USTH_MGMT2,-71.0,0.0,46.0
USTH_MGMT3,-82.0,0.0,46.0
USTH_MGMT4,-71.0,0.0,46.0
USTH_MGMT5,-58.0,0.0,46.0
USTH_MGMT6,-67.0,0.0,46.0
USTH_MGMT7,-80.0,0.0,46.0
USTH_MGMT8,-76.0,0.0,46.0
USTH_MGMT9,-78.0,0.0,46.0
USTH_MGMT10,-82.0,0.0,46.0
USTH_MGMT11,-80.0,0.0,46.0
USTH_Office1,-72.0,0.0,46.0
USTH_Office2,-82.0,0.0,46.0
USTH_Office3,-72.0,0.0,46.0
USTH_Office4,-81.0,0.0,46.0
USTH_Office5,-57.0,0.0,46.0
USTH_Office6,-77.0,0.0,46.0
USTH_Office7,-74.0,0.0,46.0
USTH_Office8,-80.0,0.0,46.0
USTH_Office9,-76.0,0.0,46.0
USTH_Office10,-79.0,0.0,46.0
USTH_Office11,-67.0,0.0,46.0
USTH_Office12,-82.0,0.0,46.0
USTH_Student1,-70.0,0.0,46.0
USTH_Student2,-57.0,0.0,46.0
USTH_Student3,-71.0,0.0,46.0
USTH_Student4,-80.0,0.0,46.0
USTH_Student5,-74.0,0.0,46.0
USTH_Student6,-80.0,0.0,46.0
USTH_Student7,-80.0,0.0,46.0
USTH_Student8,-80.0,0.0,46.0
USTH_Student9,-76.0,0.0,46.0
USTH_Student10,-69.0,0.0,46.0
ICTLab,-80.0,0.0,47.0
ICTLab 5GHz,-57.0,0.0,47.0
ICTLab Guests,-81.0,0.0,47.0
ICTLab Students,-70.0,0.0,47.0
USTH-Rector Board,-81.0,0.0,47.0
USTH_Guest1,-72.0,0.0,47.0
USTH_Guest2,-74.0,0.0,47.0
USTH_Guest3,-69.0,0.0,47.0
USTH_Guest4,-79.0,0.0,47.0
USTH_Guest5,-83.0,0.0,47.0
USTH_Guest6,-76.0,0.0,47.0
USTH_Guest7,-79.0,0.0,47.0
USTH_Guest8,-80.0,0.0,47.0
USTH_Guest9,-82.0,0.0,47.0
USTH_Guest10,-73.0,0.0,47.0
USTH_MGMT1,-74.0,0.0,47.0
USTH_MGMT2,-71.0,0.0,47.0
USTH_MGMT3,-82.0,0.0,47.0
USTH_MGMT4,-71.0,0.0,47.0
USTH_MGMT5,-58.0,0.0,47.0
USTH_MGMT6,-67.0,0.0,47.0
USTH_MGMT7,-80.0,0.0,47.0
USTH_MGMT8,-76.0,0.0,47.0
USTH_MGMT9,-78.0,0.0,47.0
USTH_MGMT10,-82.0,0.0,47.0
USTH_MGMT11,-80.0,0.0,47.0
USTH_Office1,-72.0,0.0,47.0
USTH_Office2,-82.0,0.0,47.0
USTH_Office3,-72.0,0.0,47.0
USTH_Office4,-81.0,0.0,47.0
USTH_Office5,-57.0,0.0,47.0
USTH_Office6,-77.0,0.0,47.0
USTH_Office7,-74.0,0.0,47.0
USTH_Office8,-80.0,0.0,47.0
USTH_Office9,-76.0,0.0,47.0
USTH_Office10,-79.0,0.0,47.0
USTH_Office11,-67.0,0.0,47.0
USTH_Office12,-82.0,0.0,47.0
USTH_Student1,-70.0,0.0,47.0
USTH_Student2,-57.0,0.0,47.0
USTH_Student3,-71.0,0.0,47.0
USTH_Student4,-80.0,0.0,47.0
USTH_Student5,-74.0,0.0,47.0
USTH_Student6,-80.0,0.0,47.0
USTH_Student7,-80.0,0.0,47.0
USTH_Student8,-80.0,0.0,47.0
USTH_Student9,-76.0,0.0,47.0
USTH_Student10,-69.0,0.0,47.0
ICTLab,-80.0,0.0,48.0
ICTLab 5GHz,-57.0,0.0,48.0
ICTLab Guests,-81.0,0.0,48.0
ICTLab Students,-70.0,0.0,48.0
USTH-Rector Board,-81.0,0.0,48.0
USTH_Guest1,-72.0,0.0,48.0
USTH_Guest2,-74.0,0.0,48.0
USTH_Guest3,-69.0,0.0,48.0
USTH_Guest4,-79.0,0.0,48.0
USTH_Guest5,-83.0,0.0,48.0
USTH_Guest6,-76.0,0.0,48.0
USTH_Guest7,-79.0,0.0,48.0
USTH_Guest8,-80.0,0.0,48.0
USTH_Guest9,-82.0,0.0,48.0
USTH_Guest10,-73.0,0.0,48.0
USTH_MGMT1,-74.0,0.0,48.0
USTH_MGMT2,-71.0,0.0,48.0
USTH_MGMT3,-82.0,0.0,48.0
USTH_MGMT4,-71.0,0.0,48.0
USTH_MGMT5,-58.0,0.0,48.0
USTH_MGMT6,-67.0,0.0,48.0
USTH_MGMT7,-80.0,0.0,48.0
USTH_MGMT8,-76.0,0.0,48.0
USTH_MGMT9,-78.0,0.0,48.0
USTH_MGMT10,-82.0,0.0,48.0
USTH_MGMT11,-80.0,0.0,48.0
USTH_Office1,-72.0,0.0,48.0
USTH_Office2,-82.0,0.0,48.0
USTH_Office3,-72.0,0.0,48.0
USTH_Office4,-81.0,0.0,48.0
USTH_Office5,-57.0,0.0,48.0
USTH_Office6,-77.0,0.0,48.0
USTH_Office7,-74.0,0.0,48.0
USTH_Office8,-80.0,0.0,48.0
USTH_Office9,-76.0,0.0,48.0
USTH_Office10,-79.0,0.0,48.0
USTH_Office11,-67.0,0.0,48.0
USTH_Office12,-82.0,0.0,48.0
USTH_Student1,-70.0,0.0,48.0
USTH_Student2,-57.0,0.0,48.0
USTH_Student3,-71.0,0.0,48.0
USTH_Student4,-80.0,0.0,48.0
USTH_Student5,-74.0,0.0,48.0
USTH_Student6,-80.0,0.0,48.0
USTH_Student7,-80.0,0.0,48.0
USTH_Student8,-80.0,0.0,48.0
USTH_Student9,-76.0,0.0,48.0
USTH_Student10,-69.0,0.0,48.0
ICTLab,-80.0,0.0,49.0
ICTLab 5GHz,-57.0,0.0,49.0
ICTLab Guests,-81.0,0.0,49.0
ICTLab Students,-70.0,0.0,49.0
USTH-Rector Board,-81.0,0.0,49.0
USTH_Guest1,-72.0,0.0,49.0
USTH_Guest2,-74.0,0.0,49.0
USTH_Guest3,-69.0,0.0,49.0
USTH_Guest4,-79.0,0.0,49.0
USTH_Guest5,-83.0,0.0,49.0
USTH_Guest6,-76.0,0.0,49.0
USTH_Guest7,-79.0,0.0,49.0
USTH_Guest8,-80.0,0.0,49.0
USTH_Guest9,-82.0,0.0,49.0
USTH_Guest10,-73.0,0.0,49.0
USTH_MGMT1,-74.0,0.0,49.0
USTH_MGMT2,-71.0,0.0,49.0
USTH_MGMT3,-82.0,0.0,49.0
USTH_MGMT4,-71.0,0.0,49.0
USTH_MGMT5,-58.0,0.0,49.0
USTH_MGMT6,-67.0,0.0,49.0
USTH_MGMT7,-80.0,0.0,49.0
USTH_MGMT8,-76.0,0.0,49.0
USTH_MGMT9,-78.0,0.0,49.0
USTH_MGMT10,-82.0,0.0,49.0
USTH_MGMT11,-80.0,0.0,49.0
USTH_Office1,-72.0,0.0,49.0
USTH_Office2,-82.0,0.0,49.0
USTH_Office3,-72.0,0.0,49.0
USTH_Office4,-81.0,0.0,49.0
USTH_Office5,-57.0,0.0,49.0
USTH_Office6,-77.0,0.0,49.0
USTH_Office7,-74.0,0.0,49.0
USTH_Office8,-80.0,0.0,49.0
USTH_Office9,-76.0,0.0,49.0
USTH_Office10,-79.0,0.0,49.0
USTH_Office11,-67.0,0.0,49.0
USTH_Office12,-82.0,0.0,49.0
USTH_Student1,-70.0,0.0,49.0
USTH_Student2,-57.0,0.0,49.0
USTH_Student3,-71.0,0.0,49.0
USTH_Student4,-80.0,0.0,49.0
USTH_Student5,-74.0,0.0,49.0
USTH_Student6,-80.0,0.0,49.0
USTH_Student7,-80.0,0.0,49.0
USTH_Student8,-80.0,0.0,49.0
USTH_Student9,-76.0,0.0,49.0
USTH_Student10,-69.0,0.0,49.0
ICTLab,-80.0,0.0,50.0
ICTLab 5GHz,-57.0,0.0,50.0
ICTLab Guests,-81.0,0.0,50.0
ICTLab Students,-70.0,0.0,50.0
USTH-Rector Board,-81.0,0.0,50.0
USTH_Guest1,-72.0,0.0,50.0
USTH_Guest2,-74.0,0.0,50.0
USTH_Guest3,-69.0,0.0,50.0
USTH_Guest4,-79.0,0.0,50.0
USTH_Guest5,-83.0,0.0,50.0
USTH_Guest6,-76.0,0.0,50.0
USTH_Guest7,-79.0,0.0,50.0
USTH_Guest8,-80.0,0.0,50.0
USTH_Guest9,-82.0,0.0,50.0
USTH_Guest10,-73.0,0.0,50.0
USTH_MGMT1,-74.0,0.0,50.0
USTH_MGMT2,-71.0,0.0,50.0
USTH_MGMT3,-82.0,0.0,50.0
USTH_MGMT4,-71.0,0.0,50.0
USTH_MGMT5,-58.0,0.0,50.0
USTH_MGMT6,-67.0,0.0,50.0
USTH_MGMT7,-80.0,0.0,50.0
USTH_MGMT8,-76.0,0.0,50.0
USTH_MGMT9,-78.0,0.0,50.0
USTH_MGMT10,-82.0,0.0,50.0
USTH_MGMT11,-80.0,0.0,50.0
USTH_Office1,-72.0,0.0,50.0
USTH_Office2,-82.0,0.0,50.0
USTH_Office3,-72.0,0.0,50.0
USTH_Office4,-81.0,0.0,50.0
USTH_Office5,-57.0,0.0,50.0
USTH_Office6,-77.0,0.0,50.0
USTH_Office7,-74.0,0.0,50.0
USTH_Office8,-80.0,0.0,50.0
USTH_Office9,-76.0,0.0,50.0
USTH_Office10,-79.0,0.0,50.0
USTH_Office11,-67.0,0.0,50.0
USTH_Office12,-82.0,0.0,50.0
USTH_Student1,-70.0,0.0,50.0
USTH_Student2,-57.0,0.0,50.0
USTH_Student3,-71.0,0.0,50.0
USTH_Student4,-80.0,0.0,50.0
USTH_Student5,-74.0,0.0,50.0
USTH_Student6,-80.0,0.0,50.0
USTH_Student7,-80.0,0.0,50.0
USTH_Student8,-80.0,0.0,50.0
USTH_Student9,-76.0,0.0,50.0
USTH_Student10,-69.0,0.0,50.0
ICTLab,-80.0,0.0,51.0
ICTLab 5GHz,-57.0,0.0,51.0
ICTLab Guests,-81.0,0.0,51.0
ICTLab Students,-70.0,0.0,51.0
USTH-Rector Board,-81.0,0.0,51.0
USTH_Guest1,-72.0,0.0,51.0
USTH_Guest2,-74.0,0.0,51.0
USTH_Guest3,-69.0,0.0,51.0
USTH_Guest4,-79.0,0.0,51.0
USTH_Guest5,-83.0,0.0,51.0
USTH_Guest6,-76.0,0.0,51.0
USTH_Guest7,-79.0,0.0,51.0
USTH_Guest8,-80.0,0.0,51.0
USTH_Guest9,-82.0,0.0,51.0
USTH_Guest10,-73.0,0.0,51.0
USTH_MGMT1,-74.0,0.0,51.0
USTH_MGMT2,-71.0,0.0,51.0
USTH_MGMT3,-82.0,0.0,51.0
USTH_MGMT4,-71.0,0.0,51.0
USTH_MGMT5,-58.0,0.0,51.0
USTH_MGMT6,-67.0,0.0,51.0
USTH_MGMT7,-80.0,0.0,51.0
USTH_MGMT8,-76.0,0.0,51.0
USTH_MGMT9,-78.0,0.0,51.0
USTH_MGMT10,-82.0,0.0,51.0
USTH_MGMT11,-80.0,0.0,51.0
USTH_Office1,-72.0,0.0,51.0
USTH_Office2,-82.0,0.0,51.0
USTH_Office3,-72.0,0.0,51.0
USTH_Office4,-81.0,0.0,51.0
USTH_Office5,-57.0,0.0,51.0
USTH_Office6,-77.0,0.0,51.0
USTH_Office7,-74.0,0.0,51.0
USTH_Office8,-80.0,0.0,51.0
USTH_Office9,-76.0,0.0,51.0
USTH_Office10,-79.0,0.0,51.0
USTH_Office11,-67.0,0.0,51.0
USTH_Office12,-82.0,0.0,51.0
USTH_Student1,-70.0,0.0,51.0
USTH_Student2,-57.0,0.0,51.0
USTH_Student3,-71.0,0.0,51.0
USTH_Student4,-80.0,0.0,51.0
USTH_Student5,-74.0,0.0,51.0
USTH_Student6,-80.0,0.0,51.0
USTH_Student7,-80.0,0.0,51.0
USTH_Student8,-80.0,0.0,51.0
USTH_Student9,-76.0,0.0,51.0
USTH_Student10,-69.0,0.0,51.0
ICTLab,-80.0,0.0,52.0
ICTLab 5GHz,-57.0,0.0,52.0
ICTLab Guests,-81.0,0.0,52.0
ICTLab Students,-70.0,0.0,52.0
USTH-Rector Board,-81.0,0.0,52.0
USTH_Guest1,-72.0,0.0,52.0
USTH_Guest2,-74.0,0.0,52.0
USTH_Guest3,-69.0,0.0,52.0
USTH_Guest4,-79.0,0.0,52.0
USTH_Guest5,-83.0,0.0,52.0
USTH_Guest6,-76.0,0.0,52.0
USTH_Guest7,-79.0,0.0,52.0
USTH_Guest8,-80.0,0.0,52.0
USTH_Guest9,-82.0,0.0,52.0
USTH_Guest10,-73.0,0.0,52.0
USTH_MGMT1,-74.0,0.0,52.0
USTH_MGMT2,-71.0,0.0,52.0
USTH_MGMT3,-82.0,0.0,52.0
USTH_MGMT4,-71.0,0.0,52.0
USTH_MGMT5,-58.0,0.0,52.0
USTH_MGMT6,-67.0,0.0,52.0
USTH_MGMT7,-80.0,0.0,52.0
USTH_MGMT8,-76.0,0.0,52.0
USTH_MGMT9,-78.0,0.0,52.0
USTH_MGMT10,-82.0,0.0,52.0
USTH_MGMT11,-80.0,0.0,52.0
USTH_Office1,-72.0,0.0,52.0
USTH_Office2,-82.0,0.0,52.0
USTH_Office3,-72.0,0.0,52.0
USTH_Office4,-81.0,0.0,52.0
USTH_Office5,-57.0,0.0,52.0
USTH_Office6,-77.0,0.0,52.0
USTH_Office7,-74.0,0.0,52.0
USTH_Office8,-80.0,0.0,52.0
USTH_Office9,-76.0,0.0,52.0
USTH_Office10,-79.0,0.0,52.0
USTH_Office11,-67.0,0.0,52.0
USTH_Office12,-82.0,0.0,52.0
USTH_Student1,-70.0,0.0,52.0
USTH_Student2,-57.0,0.0,52.0
USTH_Student3,-71.0,0.0,52.0
USTH_Student4,-80.0,0.0,52.0
USTH_Student5,-74.0,0.0,52.0
USTH_Student6,-80.0,0.0,52.0
USTH_Student7,-80.0,0.0,52.0
USTH_Student8,-80.0,0.0,52.0
USTH_Student9,-76.0,0.0,52.0
USTH_Student10,-69.0,0.0,52.0
ICTLab,-80.0,0.0,53.0
ICTLab 5GHz,-57.0,0.0,53.0
ICTLab Guests,-81.0,0.0,53.0
ICTLab Students,-70.0,0.0,53.0
USTH-Rector Board,-81.0,0.0,53.0
USTH_Guest1,-72.0,0.0,53.0
USTH_Guest2,-74.0,0.0,53.0
USTH_Guest3,-69.0,0.0,53.0
USTH_Guest4,-79.0,0.0,53.0
USTH_Guest5,-83.0,0.0,53.0
USTH_Guest6,-76.0,0.0,53.0
USTH_Guest7,-79.0,0.0,53.0
USTH_Guest8,-80.0,0.0,53.0
USTH_Guest9,-82.0,0.0,53.0
USTH_Guest10,-73.0,0.0,53.0
USTH_MGMT1,-74.0,0.0,53.0
USTH_MGMT2,-71.0,0.0,53.0
USTH_MGMT3,-82.0,0.0,53.0
USTH_MGMT4,-71.0,0.0,53.0
USTH_MGMT5,-58.0,0.0,53.0
USTH_MGMT6,-67.0,0.0,53.0
USTH_MGMT7,-80.0,0.0,53.0
USTH_MGMT8,-76.0,0.0,53.0
USTH_MGMT9,-78.0,0.0,53.0
USTH_MGMT10,-82.0,0.0,53.0
USTH_MGMT11,-80.0,0.0,53.0
USTH_Office1,-72.0,0.0,53.0
USTH_Office2,-82.0,0.0,53.0
USTH_Office3,-72.0,0.0,53.0
USTH_Office4,-81.0,0.0,53.0
USTH_Office5,-57.0,0.0,53.0
USTH_Office6,-77.0,0.0,53.0
USTH_Office7,-74.0,0.0,53.0
USTH_Office8,-80.0,0.0,53.0
USTH_Office9,-76.0,0.0,53.0
USTH_Office10,-79.0,0.0,53.0
USTH_Office11,-67.0,0.0,53.0
USTH_Office12,-82.0,0.0,53.0
USTH_Student1,-70.0,0.0,53.0
USTH_Student2,-57.0,0.0,53.0
USTH_Student3,-71.0,0.0,53.0
USTH_Student4,-80.0,0.0,53.0
USTH_Student5,-74.0,0.0,53.0
USTH_Student6,-80.0,0.0,53.0
USTH_Student7,-80.0,0.0,53.0
USTH_Student8,-80.0,0.0,53.0
USTH_Student9,-76.0,0.0,53.0
USTH_Student10,-69.0,0.0,53.0
ICTLab,-80.0,0.0,54.0
ICTLab 5GHz,-57.0,0.0,54.0
ICTLab Guests,-81.0,0.0,54.0
ICTLab Students,-70.0,0.0,54.0
USTH-Rector Board,-81.0,0.0,54.0
USTH_Guest1,-72.0,0.0,54.0
USTH_Guest2,-74.0,0.0,54.0
USTH_Guest3,-69.0,0.0,54.0
USTH_Guest4,-79.0,0.0,54.0
USTH_Guest5,-83.0,0.0,54.0
USTH_Guest6,-76.0,0.0,54.0
USTH_Guest7,-79.0,0.0,54.0
USTH_Guest8,-80.0,0.0,54.0
USTH_Guest9,-82.0,0.0,54.0
USTH_Guest10,-73.0,0.0,54.0
USTH_MGMT1,-74.0,0.0,54.0
USTH_MGMT2,-71.0,0.0,54.0
USTH_MGMT3,-82.0,0.0,54.0
USTH_MGMT4,-71.0,0.0,54.0
USTH_MGMT5,-58.0,0.0,54.0
USTH_MGMT6,-67.0,0.0,54.0
USTH_MGMT7,-80.0,0.0,54.0
USTH_MGMT8,-76.0,0.0,54.0
USTH_MGMT9,-78.0,0.0,54.0
USTH_MGMT10,-82.0,0.0,54.0
USTH_MGMT11,-80.0,0.0,54.0
USTH_Office1,-72.0,0.0,54.0
USTH_Office2,-82.0,0.0,54.0
USTH_Office3,-72.0,0.0,54.0
USTH_Office4,-81.0,0.0,54.0
USTH_Office5,-57.0,0.0,54.0
USTH_Office6,-77.0,0.0,54.0
USTH_Office7,-74.0,0.0,54.0
USTH_Office8,-80.0,0.0,54.0
USTH_Office9,-76.0,0.0,54.0
USTH_Office10,-79.0,0.0,54.0
USTH_Office11,-67.0,0.0,54.0
USTH_Office12,-82.0,0.0,54.0
USTH_Student1,-70.0,0.0,54.0
USTH_Student2,-57.0,0.0,54.0
USTH_Student3,-71.0,0.0,54.0
USTH_Student4,-80.0,0.0,54.0
USTH_Student5,-74.0,0.0,54.0
USTH_Student6,-80.0,0.0,54.0
USTH_Student7,-80.0,0.0,54.0
USTH_Student8,-80.0,0.0,54.0
USTH_Student9,-76.0,0.0,54.0
USTH_Student10,-69.0,0.0,54.0
ICTLab,-80.0,0.0,56.0
ICTLab 5GHz,-57.0,0.0,56.0
ICTLab Guests,-81.0,0.0,56.0
ICTLab Students,-70.0,0.0,56.0
USTH-Rector Board,-81.0,0.0,56.0
USTH_Guest1,-72.0,0.0,56.0
USTH_Guest2,-74.0,0.0,56.0
USTH_Guest3,-69.0,0.0,56.0
USTH_Guest4,-79.0,0.0,56.0
USTH_Guest5,-83.0,0.0,56.0
USTH_Guest6,-76.0,0.0,56.0
USTH_Guest7,-79.0,0.0,56.0
USTH_Guest8,-80.0,0.0,56.0
USTH_Guest9,-82.0,0.0,56.0
USTH_Guest10,-73.0,0.0,56.0
USTH_MGMT1,-74.0,0.0,56.0
USTH_MGMT2,-71.0,0.0,56.0
USTH_MGMT3,-82.0,0.0,56.0
USTH_MGMT4,-71.0,0.0,56.0
USTH_MGMT5,-58.0,0.0,56.0
USTH_MGMT6,-67.0,0.0,56.0
USTH_MGMT7,-80.0,0.0,56.0
USTH_MGMT8,-76.0,0.0,56.0
USTH_MGMT9,-78.0,0.0,56.0
USTH_MGMT10,-82.0,0.0,56.0
USTH_MGMT11,-80.0,0.0,56.0
USTH_Office1,-72.0,0.0,56.0
USTH_Office2,-82.0,0.0,56.0
USTH_Office3,-72.0,0.0,56.0
USTH_Office4,-81.0,0.0,56.0
USTH_Office5,-57.0,0.0,56.0
USTH_Office6,-77.0,0.0,56.0
USTH_Office7,-74.0,0.0,56.0
USTH_Office8,-80.0,0.0,56.0
USTH_Office9,-76.0,0.0,56.0
USTH_Office10,-79.0,0.0,56.0
USTH_Office11,-67.0,0.0,56.0
USTH_Office12,-82.0,0.0,56.0
USTH_Student1,-70.0,0.0,56.0
USTH_Student2,-57.0,0.0,56.0
USTH_Student3,-71.0,0.0,56.0
USTH_Student4,-80.0,0.0,56.0
USTH_Student5,-74.0,0.0,56.0
USTH_Student6,-80.0,0.0,56.0
USTH_Student7,-80.0,0.0,56.0
USTH_Student8,-80.0,0.0,56.0
USTH_Student9,-76.0,0.0,56.0
USTH_Student10,-69.0,0.0,56.0
ICTLab,-80.0,0.0,57.0
ICTLab 5GHz,-57.0,0.0,57.0
ICTLab Guests,-81.0,0.0,57.0
ICTLab Students,-70.0,0.0,57.0
USTH-Rector Board,-81.0,0.0,57.0
USTH_Guest1,-72.0,0.0,57.0
USTH_Guest2,-74.0,0.0,57.0
USTH_Guest3,-69.0,0.0,57.0
USTH_Guest4,-79.0,0.0,57.0
USTH_Guest5,-83.0,0.0,57.0
USTH_Guest6,-76.0,0.0,57.0
USTH_Guest7,-79.0,0.0,57.0
USTH_Guest8,-80.0,0.0,57.0
USTH_Guest9,-82.0,0.0,57.0
USTH_Guest10,-73.0,0.0,57.0
USTH_MGMT1,-74.0,0.0,57.0
USTH_MGMT2,-71.0,0.0,57.0
USTH_MGMT3,-82.0,0.0,57.0
USTH_MGMT4,-71.0,0.0,57.0
USTH_MGMT5,-58.0,0.0,57.0
USTH_MGMT6,-67.0,0.0,57.0
USTH_MGMT7,-80.0,0.0,57.0
USTH_MGMT8,-76.0,0.0,57.0
USTH_MGMT9,-78.0,0.0,57.0
USTH_MGMT10,-82.0,0.0,57.0
USTH_MGMT11,-80.0,0.0,57.0
USTH_Office1,-72.0,0.0,57.0
USTH_Office2,-82.0,0.0,57.0
USTH_Office3,-72.0,0.0,57.0
USTH_Office4,-81.0,0.0,57.0
USTH_Office5,-57.0,0.0,57.0
USTH_Office6,-77.0,0.0,57.0
USTH_Office7,-74.0,0.0,57.0
USTH_Office8,-80.0,0.0,57.0
USTH_Office9,-76.0,0.0,57.0
USTH_Office10,-79.0,0.0,57.0
USTH_Office11,-67.0,0.0,57.0
USTH_Office12,-82.0,0.0,57.0
USTH_Student1,-70.0,0.0,57.0
USTH_Student2,-57.0,0.0,57.0
USTH_Student3,-71.0,0.0,57.0
USTH_Student4,-80.0,0.0,57.0
USTH_Student5,-74.0,0.0,57.0
USTH_Student6,-80.0,0.0,57.0
USTH_Student7,-80.0,0.0,57.0
USTH_Student8,-80.0,0.0,57.0
USTH_Student9,-76.0,0.0,57.0
USTH_Student10,-69.0,0.0,57.0
ICTLab,-80.0,0.0,58.0
ICTLab 5GHz,-57.0,0.0,58.0
ICTLab Guests,-81.0,0.0,58.0
ICTLab Students,-70.0,0.0,58.0
USTH-Rector Board,-81.0,0.0,58.0
USTH_Guest1,-72.0,0.0,58.0
USTH_Guest2,-74.0,0.0,58.0
USTH_Guest3,-69.0,0.0,58.0
USTH_Guest4,-79.0,0.0,58.0
USTH_Guest5,-83.0,0.0,58.0
USTH_Guest6,-76.0,0.0,58.0
USTH_Guest7,-79.0,0.0,58.0
USTH_Guest8,-80.0,0.0,58.0
USTH_Guest9,-82.0,0.0,58.0
USTH_Guest10,-73.0,0.0,58.0
USTH_MGMT1,-74.0,0.0,58.0
USTH_MGMT2,-71.0,0.0,58.0
USTH_MGMT3,-82.0,0.0,58.0
USTH_MGMT4,-71.0,0.0,58.0
USTH_MGMT5,-58.0,0.0,58.0
USTH_MGMT6,-67.0,0.0,58.0
USTH_MGMT7,-80.0,0.0,58.0
USTH_MGMT8,-76.0,0.0,58.0
USTH_MGMT9,-78.0,0.0,58.0
USTH_MGMT10,-82.0,0.0,58.0
USTH_MGMT11,-80.0,0.0,58.0
USTH_Office1,-72.0,0.0,58.0
USTH_Office2,-82.0,0.0,58.0
USTH_Office3,-72.0,0.0,58.0
USTH_Office4,-81.0,0.0,58.0
USTH_Office5,-57.0,0.0,58.0
USTH_Office6,-77.0,0.0,58.0
USTH_Office7,-74.0,0.0,58.0
USTH_Office8,-80.0,0.0,58.0
USTH_Office9,-76.0,0.0,58.0
USTH_Office10,-79.0,0.0,58.0
USTH_Office11,-67.0,0.0,58.0
USTH_Office12,-82.0,0.0,58.0
USTH_Student1,-70.0,0.0,58.0
USTH_Student2,-57.0,0.0,58.0
USTH_Student3,-71.0,0.0,58.0
USTH_Student4,-80.0,0.0,58.0
USTH_Student5,-74.0,0.0,58.0
USTH_Student6,-80.0,0.0,58.0
USTH_Student7,-80.0,0.0,58.0
USTH_Student8,-80.0,0.0,58.0
USTH_Student9,-76.0,0.0,58.0
USTH_Student10,-69.0,0.0,58.0
ICTLab,-80.0,1.0,58.0
ICTLab,-57.0,1.0,58.0
ICTLab 5GHz,-81.0,1.0,58.0
ICTLab Guests,-70.0,1.0,58.0
ICTLab Students,-81.0,1.0,58.0
ICTLab Students,-72.0,1.0,58.0
USTH_Guest1,-74.0,1.0,58.0
USTH_Guest2,-69.0,1.0,58.0
USTH_Guest3,-79.0,1.0,58.0
USTH_Guest4,-83.0,1.0,58.0
USTH_Guest5,-76.0,1.0,58.0
USTH_Guest6,-79.0,1.0,58.0
USTH_Guest7,-80.0,1.0,58.0
USTH_Guest8,-82.0,1.0,58.0
USTH_MGMT1,-73.0,1.0,58.0
USTH_MGMT2,-74.0,1.0,58.0
USTH_MGMT3,-71.0,1.0,58.0
USTH_MGMT4,-82.0,1.0,58.0
USTH_MGMT5,-71.0,1.0,58.0
USTH_MGMT6,-58.0,1.0,58.0
USTH_MGMT7,-67.0,1.0,58.0
USTH_MGMT8,-80.0,1.0,58.0
USTH_MGMT9,-76.0,1.0,58.0
USTH_MGMT10,-78.0,1.0,58.0
USTH_Office1,-82.0,1.0,58.0
USTH_Office2,-80.0,1.0,58.0
USTH_Office3,-72.0,1.0,58.0
USTH_Office4,-82.0,1.0,58.0
USTH_Office5,-72.0,1.0,58.0
USTH_Office6,-81.0,1.0,58.0
USTH_Office7,-57.0,1.0,58.0
USTH_Office8,-77.0,1.0,58.0
USTH_Student1,-74.0,1.0,58.0
USTH_Student2,-80.0,1.0,58.0
USTH_Student3,-76.0,1.0,58.0
USTH_Student4,-79.0,1.0,58.0
USTH_Student5,-67.0,1.0,58.0
USTH_Student6,-82.0,1.0,58.0
USTH_Student7,-70.0,1.0,58.0
USTH_Student8,-57.0,1.0,58.0
ICTLab,-71.0,1.0,58.0
ICTLab,-80.0,1.0,58.0
ICTLab 5GHz,-74.0,1.0,58.0
ICTLab Guests,-80.0,1.0,58.0
ICTLab Students,-80.0,1.0,58.0
ICTLab Students,-80.0,1.0,58.0
USTH_Guest1,-76.0,1.0,58.0
USTH_Guest2,-69.0,1.0,58.0
USTH_Guest3,-63.0,1.0,57.0
USTH_Guest4,-80.0,1.0,57.0
USTH_Guest5,-82.0,1.0,57.0
USTH_Guest6,-65.0,1.0,57.0
USTH_Guest7,-82.0,1.0,57.0
USTH_Guest8,-64.0,1.0,57.0
USTH_MGMT1,-80.0,1.0,57.0
USTH_MGMT2,-70.0,1.0,57.0
